mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.745107889175415,0.018069029320907582,0.031128835678100587,0.0005563641353805842,,50,"{'clf__max_depth': None, 'clf__n_estimators': 50}",0.9664256353150024,0.9868244783997142,0.9585635619384569,0.9557913637684385,0.9533238821129448,0.9641857843069113,0.012145649448047902,2
1.2544655323028564,0.04335134843349798,0.03866004943847656,0.009493204877860442,,100,"{'clf__max_depth': None, 'clf__n_estimators': 100}",0.969688345986674,0.9915132583465621,0.96505447118606,0.95449165202316,0.9597094527211668,0.9680914360527245,0.012771584136072694,1
0.2552361011505127,0.028191210554435287,0.02618255615234375,0.0008202982747004322,10,50,"{'clf__max_depth': 10, 'clf__n_estimators': 50}",0.9501688795760287,0.9796639505051913,0.9608464361517693,0.9422452257371535,0.9445214379372447,0.9554891859814776,0.013690281293873896,4
0.4055163383483887,0.013474791957025858,0.03251562118530273,0.0018960962172255421,10,100,"{'clf__max_depth': 10, 'clf__n_estimators': 100}",0.9621605894780929,0.984467451670291,0.9598456781898167,0.944694792877437,0.9481267764106226,0.9598590577252519,0.013989078834546744,3
