mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.0648311614990233,0.13995400195217197,0.08514261245727539,0.0035935636107690804,0.1,linear,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.9415265626365897,0.9811831239059986,0.942440228135509,0.9569765322154938,0.9539056245946286,0.955206414297644,0.014350809482158717,6
3.3325544357299806,0.014822013736643672,0.15219526290893554,0.004716285951684361,0.1,rbf,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.9582290567202986,0.9881236545755011,0.9542552186242291,0.9640272068530655,0.9612345644720957,0.965173940249038,0.01192453735628758,5
1.773995542526245,0.10942329688303858,0.07273077964782715,0.010548713778604108,1.0,linear,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.9755377592648166,0.9848903654128569,0.9668951764797329,0.9678336811571603,0.9731205147782462,0.9736554994185624,0.006475289317243047,3
4.360557556152344,0.21240883141295067,0.13077645301818847,0.012428647949847512,1.0,rbf,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.9763123917834278,0.9897899659539842,0.9673777419917854,0.9742909923500845,0.9743769991895741,0.9764296182537713,0.00733806598984858,2
1.518395471572876,0.058264614508967257,0.060767078399658205,0.0027863547016673193,10.0,linear,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.9780525935781135,0.9795944147552924,0.9547132840438671,0.9481492547114303,0.9685462415149736,0.9658111577207353,0.012509334336808633,4
4.175432205200195,0.06892085200420847,0.11810965538024902,0.0056354573336524095,10.0,rbf,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.97980097116873,0.9905901628427929,0.9681271291477183,0.9733705512525143,0.9748237754854769,0.9773425179794465,0.007597210820557404,1
